#한 행이 한 마리다. 지금 3개 파일 10개 배열에 흩어져 있는 것을 모은 것.
#id는 OBJECT.type 이다. 0~2는 히어로(검사/거너/헌터), 3부터가 몬스터.
#값은 소스에 적힌 글자 그대로다. 이름을 숫자로 바꾸지 않는다.
#id는 계약이다. 중간에 끼우지 말고 항상 맨 끝에 붙일 것 (content/README.md).
#\N은 그 배열에 이 번호가 없다는 뜻이다(monXYGap은 3번부터 시작).
id	enum_name	label	cmf	star	move_handler	draw_handler	add_hp	add_exp	xpos	ypos	stat_hp	stat_str	stat_def	zoom	icon_zoom	boss_zoom	ap_kind	ap_cnt	ap0_0	ap0_1	ap0_2	ap0_3	ap0_4	ap0_5	ap1_0	ap1_1	ap1_2	ap1_3	ap1_4	ap1_5	ap2_0	ap2_1	ap2_2	ap2_3	ap2_4	ap2_5	pose_motion	pose_frames	pose_x	pose_y	home_castle	bigicon_motion	bigicon_x	bigicon_y	skillicon_motion	skillicon_x	skillicon_y	gap_x	gap_y
200	ENEMY_DEATH_PURPLE	죽음의 신퍼플	CMF_DEATH_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 10	50	150	200	0.7f	0.4f	2.5f	DEATH_NEUTRAL	60 * 1	DEATH_NEUTRAL	DEATH_ATTACK	DEATH_NEUTRAL	DEATH_NEUTRAL	1	96 * _2X	DEATH_NEUTRAL	DEATH_SUMMONS	DEATH_NEUTRAL	DEATH_NEUTRAL	1	WIDEAREAWIDTH	0	0	0	0	0	0	PO_C31_N0	4	0 * _2X	-40 * _2X	CASTLE_GHOST	PO_C31_N0	8 * _2X	-48 * _2X	PO_C31_N0	4 * _2X	-52 * _2X	0	0
201	ENEMY_CASTLE_BOSS1_PURPLE	데브리온퍼플	CMF_CASTLE_BOSS1_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 2	60	150	100	0.5f	0.3f	2.0f	CASTLEBOSS1_BODY_NEUTRAL	60 * 1	CASTLEBOSS1_BODY_NEUTRAL	CASTLEBOSS1_BODY_BULLET	CASTLEBOSS1_BODY_NEUTRAL	CASTLEBOSS1_BODY_NEUTRAL	1	WIDEAREAWIDTH	CASTLEBOSS1_BODY_NEUTRAL	CASTLEBOSS1_BODY_BOMB	CASTLEBOSS1_BODY_NEUTRAL	CASTLEBOSS1_BODY_NEUTRAL	1	WIDEAREAWIDTH	0	0	0	0	0	0	PO_C48_ARM0_N0	4	0 * _2X	-48 * _2X	CASTLE_SPACE	PO_C48_ARM0_N3	0 * _2X	-44 * _2X	PO_C48_ARM0_N3	-8 * _2X	-56 * _2X	0	0
202	ENEMY_CASTLE_BOSS2_PURPLE	엘케인맨티스퍼플	CMF_CASTLE_BOSS2_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * -1	150	200	300	0.7f	0.36f	2.5f	ELKEIN2_NEUTRAL	60 * 1	ELKEIN2_MOVE	ELKEIN2_ATTACK	ELKEIN2_MOVE	ELKEIN2_NEUTRAL	1	80 * _2X	ELKEIN2_MOVE	ELKEIN2_UPATTACK	ELKEIN2_MOVE	ELKEIN2_NEUTRAL	1	80 * _2X	ELKEIN2_MOVE	ELKEIN2_JUMPATTACK	ELKEIN2_MOVE	ELKEIN2_NEUTRAL	2	80 * _2X	PO_C49_N0	4	8 * _2X	-40 * _2X	CASTLE_DEVILCASTLE	PO_C49_N0	24 * _2X	-60 * _2X	PO_C49_N0	24 * _2X	-60 * _2X	0	0
203	ENEMY_CASTLE_BOSS3_PURPLE	테트라쉐도우퍼플	CMF_CASTLE_BOSS3_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * -1	150	200	200	0.5f	0.3f	2.0f	CASTLEBOSS3_NEUTRAL	60 * 1	CASTLEBOSS3_NEUTRAL	CASTLEBOSS3_LASER	CASTLEBOSS3_NEUTRAL	CASTLEBOSS3_NEUTRAL	1	WIDEAREAWIDTH	CASTLEBOSS3_NEUTRAL	CASTLEBOSS3_IMPALE	CASTLEBOSS3_NEUTRAL	CASTLEBOSS3_NEUTRAL	1	WIDEAREAWIDTH	CASTLEBOSS3_NEUTRAL	CASTLEBOSS3_BOMB	CASTLEBOSS3_NEUTRAL	CASTLEBOSS3_NEUTRAL	2	WIDEAREAWIDTH	PO_C50_M0	4	8 * _2X	-64 * _2X	CASTLE_DEVILCASTLE	PO_C50_M0	16 * _2X	-72 * _2X	PO_C50_M0	16 * _2X	-88 * _2X	3 * TSIZE	0
204	ENEMY_CASTLE_BOSS4_PURPLE	다크나이트퍼플	CMF_CASTLE_BOSS4_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * -1	150	300	200	0.5f	0.3f	2.5f	CASTLEBOSS4_NEUTRAL	60 * 1	CASTLEBOSS4_WALK	CASTLEBOSS4_WIND	CASTLEBOSS4_WALK	CASTLEBOSS4_NEUTRAL	2	43 * _2X	CASTLEBOSS4_WALK	CASTLEBOSS4_ATTACK	CASTLEBOSS4_WALK	CASTLEBOSS4_NEUTRAL	1	80 * _2X	0	0	0	0	0	0	PO_C51_N0	4	0 * _2X	-60 * _2X	CASTLE_SPACE	PO_C51_N0	0 * _2X	-80 * _2X	PO_C51_N0	-4 * _2X	-84 * _2X	0	0
205	ENEMY_LABETH_PURPLE	라베스퍼플	CMF_NPC_LABETH_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	100	200	100	1.0f	0.9f	3.0f	LABETH_NEUTRAL	60 * 1	LABETH_MOVE	LABETH_LASER	LABETH_MOVE	LABETH_NEUTRAL	2	64 * _2X	LABETH_MOVE	LABETH_FLAME	LABETH_MOVE	LABETH_NEUTRAL	1	88 * _2X	LABETH_MOVE	LABETH_MAGIC	LABETH_MOVE	LABETH_NEUTRAL	1	WIDEAREAWIDTH	PO_C109_N0	4	0 * _2X	0 * _2X	CASTLE_DEVILCASTLE	PO_C109_N0	4 * _2X	-12 * _2X	PO_C109_N0	-6 * _2X	-16 * _2X	0	0
206	ENEMY_ELKEIN_PURPLE	엘케인퍼플	CMF_NPC_ELKEIN_PURPLE	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	100	200	100	1.0f	0.9f	3.0f	ELKEIN_NEUTRAL	60 * 1	ELKEIN_MOVE	ELKEIN_DASH	ELKEIN_MOVE	ELKEIN_NEUTRAL	2	40 * _2X	ELKEIN_MOVE	ELKEIN_JUMPATTACK	ELKEIN_MOVE	ELKEIN_NEUTRAL	1	28 * _2X	ELKEIN_MOVE	ELKEIN_BULLET	ELKEIN_MOVE	ELKEIN_NEUTRAL	1	18 * _2X	0	4	0 * _2X	0 * _2X	CASTLE_DEVILCASTLE	0	0 * _2X	-8 * _2X	0	-6 * _2X	-16 * _2X	0	0
207	ENEMY_SNAIL_GREEN	가시껍질달팽이그린	CMF_SNAIL_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 3	100	100	0	1.0f	1.0f	4.0f	SNAIL_NEUTRAL	60 * 1	SNAIL_MOVE_FAST	SNAIL_ATTACK	SNAIL_MOVE_FAST	SNAIL_NEUTRAL	1	16 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C3_N0	4	0 * _2X	0 * _2X	CASTLE_SWAMP	PO_C3_N0	0 * _2X	-0 * _2X	PO_C3_N0	0 * _2X	-4 * _2X	0	0
208	ENEMY_TREE_GREEN	늪의 주인그린	CMF_TREE_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 9	200	100	0	0.7f	0.45f	2.5f	TREE_NEUTRAL	60 * 1	TREE_MOVE	TREE_ATTACK	TREE_MOVE	TREE_NEUTRAL	1	32 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C4_N0	4	0 * _2X	0 * _2X	CASTLE_SWAMP	PO_C4_N0	8 * _2X	-20 * _2X	PO_C4_N0	-4 * _2X	-18 * _2X	0	0
209	ENEMY_ONEEYE_GREEN	아이볼그린	CMF_ONEEYE_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 4	70	100	200	1.0f	1.0f	3.5f	ONEEYE_NEUTRAL	60 * 1	ONEEYE_MOVE	ONEEYE_PLAYER_MOVE	ONEEYE_MOVE	ONEEYE_NEUTRAL	1	15 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C6_N0	4	0 * _2X	0 * _2X	CASTLE_VALLEY	PO_C6_N0	0 * _2X	-0 * _2X	PO_C6_N0	1 * _2X	-6 * _2X	0	-TSIZE
210	ENEMY_SKELETON_GREEN	칠흑의 기사그린	CMF_SKELETON_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	100	150	300	1.0f	0.68f	3.0f	SKELETON_NEUTRAL	60 * 1	SKELETON_MOVE_FAST	SKELETON_ATTACK	SKELETON_MOVE	SKELETON_NEUTRAL	1	48 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C7_N0	4	0 * _2X	0 * _2X	CASTLE_VALLEY	PO_C7_N0	0 * _2X	-24 * _2X	PO_C7_N0	-4 * _2X	-28 * _2X	0	0
211	ENEMY_LIZARD_GREEN	사하긴병사그린	CMF_LIZARD_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	90	150	200	1.0f	0.8f	3.0f	LIZARD_NEUTRAL	60 * 1	LIZARD_MOVE_FAST	LIZARD_ATTACK	LIZARD_MOVE	LIZARD_NEUTRAL	1	52 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C10_N0	4	0 * _2X	0 * _2X	CASTLE_ATLANTICE	PO_C10_N0	4 * _2X	-12 * _2X	PO_C10_N0	1 * _2X	-16 * _2X	0	0
212	ENEMY_JELLYFISH_GREEN	맹독해파리그린	CMF_JELLYFISH_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 4	90	100	0	1.0f	1.0f	3.5f	JELLYFISH_NEUTRAL	60 * 1	JELLYFISH_MOVE	JELLYFISH_MOVE_FAST	JELLYFISH_MOVE	JELLYFISH_NEUTRAL	1	8 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C9_N0	4	0 * _2X	0 * _2X	CASTLE_ATLANTICE	PO_C9_N0	0 * _2X	-4 * _2X	PO_C9_N0	-4 * _2X	-8 * _2X	0	-TSIZE
213	ENEMY_KNIGHT_GREEN	타락한 기사그린	CMF_KNIGHT_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	100	100	300	1.0f	0.8f	3.5f	KNIGHT_NEUTRAL	60 * 1	KNIGHT_PLAYER_MOVE	KNIGHT_ATTACK	KNIGHT_MOVE	KNIGHT_NEUTRAL	1	48 * _2X	KNIGHT_PLAYER_MOVE	KNIGHT_GUARD	KNIGHT_GUARDED	KNIGHT_GUARDED	1	48 * _2X	0	0	0	0	0	0	PO_C32_N0	4	0 * _2X	0 * _2X	CASTLE_SEWAGE	PO_C32_N0	4 * _2X	-8 * _2X	PO_C32_N0	-8 * _2X	-20 * _2X	0	0
214	ENEMY_SLIME_GREEN	슬라임그린	CMF_SLIME_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 3	80	100	0	1.0f	1.0f	4.0f	SLIME_NEUTRAL	60 * 1	SLIME_MOVE	SLIME_ATTACK	SLIME_MOVE	SLIME_NEUTRAL	1	24 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C33_N_D_0	4	0 * _2X	0 * _2X	CASTLE_SEWAGE	PO_C33_N_D_0	0 * _2X	-0 * _2X	PO_C33_N_D_0	0 * _2X	-2 * _2X	0	0
215	ENEMY_SLING_GREEN	평원의 도적그린	CMF_SLING_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	60	100	100	1.0f	0.9f	3.0f	SLING_NEUTRAL	60 * 1	SLING_MOVE	SLING_ATTACK	SLING_MOVE	SLING_NEUTRAL	1	64 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C12_N0	4	0 * _2X	0 * _2X	CASTLE_PLAIN	PO_C12_N0	0 * _2X	-6 * _2X	PO_C12_N0	-8 * _2X	-18 * _2X	0	0
216	ENEMY_BOAR_GREEN	거친발멧돼지그린	CMF_BOAR_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	150	150	0	1.0f	0.7f	2.5f	BOAR_NEUTRAL	60 * 1	BOAR_MOVE	BOAR_DASH	BOAR_MOVE	BOAR_NEUTRAL	2	32 * _2X	BOAR_MOVE	BOAR_ATTACK	BOAR_MOVE	BOAR_NEUTRAL	1	28 * _2X	0	0	0	0	0	0	PO_C13_N0	4	0 * _2X	0 * _2X	CASTLE_PLAIN	PO_C13_N0	24 * _2X	-8 * _2X	PO_C13_N0	20 * _2X	-10 * _2X	0	0
217	ENEMY_FLAME_GREEN	분노의 정령그린	CMF_FLAME_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 4	100	100	0	1.0f	1.0f	4.0f	FLAME_NEUTRAL	60 * 1	FLAME_MOVE_FAST	FLAME_ATTACK	FLAME_MOVE	FLAME_NEUTRAL	1	16 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C15_N0	4	0 * _2X	0 * _2X	CASTLE_FLAME	PO_C15_N0	0 * _2X	-4 * _2X	PO_C15_N0	-4 * _2X	-0 * _2X	0	0
218	ENEMY_PHOENIX_GREEN	마성의 불새그린	CMF_PHOENIX_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	90	100	0	1.0f	0.6f	3.0f	PHOENIX_NEUTRAL	60 * 1	PHOENIX_MOVE	PHOENIX_DASH	PHOENIX_MOVE	PHOENIX_NEUTRAL	2	96 * _2X	PHOENIX_MOVE	PHOENIX_ATTACK	PHOENIX_MOVE	PHOENIX_NEUTRAL	1	80 * _2X	0	0	0	0	0	0	PO_C16_N0	4	0 * _2X	0 * _2X	CASTLE_FLAME	PO_C16_N0	8 * _2X	-4 * _2X	PO_C16_N0	10 * _2X	-2 * _2X	0	-TSIZE
219	ENEMY_FACE_GREEN	결빙의 석상그린	CMF_FACE_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	100	100	200	1.0f	0.9f	3.5f	FACE_STOP	60 * 1	FACE_NEUTRAL	FACE_ATTACK	FACE_NEUTRAL	FACE_NEUTRAL	1	80 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C19_N0	4	0 * _2X	0 * _2X	CASTLE_FROST	PO_C19_N0	0 * _2X	0 * _2X	PO_C19_N0	-8 * _2X	-6 * _2X	0	0
220	ENEMY_SNOWMAN_GREEN	스노우맨그린	CMF_SNOWMAN_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	110	100	200	1.0f	0.8f	3.0f	SNOWMAN_NEUTRAL	60 * 1	SNOWMAN_MOVE_FAST	SNOWMAN_ATTACK	SNOWMAN_MOVE	SNOWMAN_NEUTRAL	1	50 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C18_N0	4	0 * _2X	0 * _2X	CASTLE_FROST	PO_C18_N0	8 * _2X	-4 * _2X	PO_C18_N0	0 * _2X	-12 * _2X	0	0
221	ENEMY_ICESUN_GREEN	아이스마스크그린	CMF_ICESUN_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 8	90	100	200	0.8f	0.5f	2.5f	ICESUN_NEUTRAL	60 * 1	ICESUN_MOVE	ICESUN_ATTACK	ICESUN_MOVE	ICESUN_NEUTRAL	1	48 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C20_A0	8	0 * _2X	0 * _2X	CASTLE_FROST	PO_C20_A1	0 * _2X	-8 * _2X	PO_C20_A1	2 * _2X	-20 * _2X	0	0
222	ENEMY_LIGHTNING_GREEN	스파크그린	CMF_CRYSTAL_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 3	40	100	0	1.0f	1.0f	3.0f	LIGHTNING_NEUTRAL	60 * 1	LIGHTNING_FASTMOVE	LIGHTNING_ATTACK	LIGHTNING_FASTMOVE	LIGHTNING_NEUTRAL	1	16 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C22_N0	4	0 * _2X	0 * _2X	CASTLE_THUNDER	PO_C22_N0	2 * _2X	0 * _2X	PO_C22_N0	0 * _2X	0 * _2X	0	0
223	ENEMY_THUNDER_GREEN	다크미스트그린	CMF_THUNDER_GREEN	STAR1	ENEMYMOVE	CLOUDDRAW	0	0	TSIZE	TSIZE * 6	100	100	0	1.0f	0.8f	3.0f	THUNDER_NEUTRAL	60 * 1	THUNDER_PLAYER_MOVE	THUNDER_ATTACK	THUNDER_MOVE	THUNDER_NEUTRAL	1	8 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C24_N0	4	0 * _2X	0 * _2X	CASTLE_THUNDER	PO_C24_N0	0 * _2X	-8 * _2X	PO_C24_N0	-8 * _2X	-10 * _2X	0	-TSIZE
224	ENEMY_CRYSTAL_GREEN	스파크플랜트그린	CMF_CRYSTAL_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 7	120	100	0	0.8f	0.55f	2.5f	CRYSTAL_NEUTRAL	0	CRYSTAL_NEUTRAL	CRYSTAL_ATTACK	CRYSTAL_NEUTRAL	CRYSTAL_NEUTRAL	1	WIDEAREAWIDTH	0	0	0	0	0	0	0	0	0	0	0	0	PO_C23_N0	8	0 * _2X	0 * _2X	CASTLE_THUNDER	PO_C23_N1	0 * _2X	-24 * _2X	PO_C23_N1	-8 * _2X	-32 * _2X	0	0
225	ENEMY_FAIRY_GREEN	라이트스피릿그린	CMF_FAIRY_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	50	100	0	1.0f	0.8f	3.0f	FAIRY_NEUTRAL	60 * 1	FAIRY_MOVE	FAIRY_ATTACK	FAIRY_MOVE	FAIRY_NEUTRAL	1	16 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C35_N0	4	0 * _2X	0 * _2X	CASTLE_LIGHT	PO_C35_N0	0 * _2X	-12 * _2X	PO_C35_N0	-4 * _2X	-14 * _2X	0	-TSIZE
226	ENEMY_CIRCLE_GREEN	딜루전소울그린	CMF_CIRCLE_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	150	100	0	0.7f	0.6f	2.5f	CIRCLE_NEUTRAL	60 * 1	CIRCLE_PLAYER_MOVE	CIRCLE_DASH	CIRCLE_PLAYER_MOVE	CIRCLE_NEUTRAL	1	64 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C36_N0	4	0 * _2X	0 * _2X	CASTLE_LIGHT	PO_C36_N0	0 * _2X	-0 * _2X	PO_C36_N0	-16 * _2X	-16 * _2X	0	-TSIZE
227	ENEMY_SPIDER_GREEN	스트라이더그린	CMF_SPIDER_GREEN	STAR1	ENEMYMOVE	SPIDERDRAW	0	0	TSIZE	TSIZE * 5	120	150	200	0.8f	0.6f	2.5f	SPIDER_DOWN_NEUTRAL	60 * 1	SPIDER_DOWN_MOVE	SPIDER_DOWN_LASER	SPIDER_DOWN_MOVE	SPIDER_DOWN_NEUTRAL	1	80 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C27_D_N0	4	0 * _2X	0 * _2X	CASTLE_GOLEMVALLEY	PO_C27_D_N0	16 * _2X	-8 * _2X	PO_C27_D_N0	8 * _2X	-12 * _2X	0	0
228	ENEMY_GOLEM_GREEN	주인잃은 골렘그린	CMF_GOLEM_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 8	100	100	300	0.7f	0.5f	2.5f	GOLEM_NEUTRAL	60 * 1	GOLEM_MOVE_FAST	GOLEM_SPEEDATTACK	GOLEM_MOVE_FAST	GOLEM_NEUTRAL	1	60 * _2X	GOLEM_MOVE_FAST	GOLEM_ATTACK	GOLEM_MOVE_FAST	GOLEM_NEUTRAL	1	60 * _2X	0	0	0	0	0	0	PO_C26_N0	4	0 * _2X	0 * _2X	CASTLE_GOLEMVALLEY	PO_C26_N0	8 * _2X	-28 * _2X	PO_C26_N0	8 * _2X	-40 * _2X	0	0
229	ENEMY_DARKGIANT_GREEN	그레이트아머그린	CMF_DARKGIANT_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 10	200	100	200	0.6f	0.38f	2.5f	DARKGIANT_NEUTRAL	60 * 1	DARKGIANT_MOVE	DARKGIANT_MOVE	DARKGIANT_MOVE	DARKGIANT_NEUTRAL	1	32 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C39_N0	4	0 * _2X	-36 * _2X	CASTLE_DARKNESS	PO_C39_N0	16 * _2X	-60 * _2X	PO_C39_N0	-8 * _2X	-16 * _2X	0	0
230	ENEMY_DARKDRAGON_GREEN	우로보로스그린	CMF_DARKDRAGON_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 9	30	150	100	0.8f	0.48f	3.0f	DARKDRAGON_HEAD	0	DARKDRAGON_HEAD	DARKDRAGON_HEAD	DARKDRAGON_HEAD	DARKDRAGON_HEAD	1	14 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C38_N0	4	0 * _2X	0 * _2X	CASTLE_DARKNESS	PO_C38_N0	10 * _2X	-32 * _2X	PO_C38_N0	-8 * _2X	-16 * _2X	0	0
231	ENEMY_DRAGON1_GREEN	탐욕의 살육자그린	CMF_DRAGON1_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	100	150	100	0.7f	0.7f	3.0f	DRAGON1_NEUTRAL	60 * 1	DRAGON1_MOVE_FAST	DRAGON1_ATTACK	DRAGON1_MOVE_FAST	DRAGON1_NEUTRAL	1	24 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C41_N0	4	0 * _2X	0 * _2X	CASTLE_DRAGON	PO_C41_N0	12 * _2X	-8 * _2X	PO_C41_N0	8 * _2X	-16 * _2X	0	0
232	ENEMY_DRAGON2_GREEN	드래곤좀비그린	CMF_DRAGON2_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 10	150	100	100	0.6f	0.4f	2.5f	DRAGON2_NEUTRAL	60 * 1	DRAGON2_NEUTRAL	DRAGON2_ATTACK	DRAGON2_NEUTRAL	DRAGON2_NEUTRAL	1	WIDEAREAWIDTH	0	0	0	0	0	0	0	0	0	0	0	0	PO_C42_N0	4	16 * _2X	-32 * _2X	CASTLE_DRAGON	PO_C42_N3	32 * _2X	-40 * _2X	PO_C42_N3	16 * _2X	-48 * _2X	0	0
233	ENEMY_GHOST_GREEN	떠도는 영혼그린	CMF_GHOST_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	80	100	0	1.0f	0.8f	3.0f	GHOST_NEUTRAL	60 * 1	GHOST_MOVE	GHOST_ATTACK	GHOST_MOVE	GHOST_NEUTRAL	1	48 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C30_N0	4	0 * _2X	0 * _2X	CASTLE_GHOST	PO_C30_N0	0 * _2X	-8 * _2X	PO_C30_N0	-8 * _2X	-16 * _2X	0	-TSIZE
234	ENEMY_PUMPKIN_GREEN	무혼의 기사그린	CMF_PUMPKIN_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	100	120	100	1.0f	0.6f	3.0f	PUMPKIN_NEUTRAL	60 * 1	PUMPKIN_MOVE_FAST	PUMPKIN_RUSHATTACK	PUMPKIN_MOVE_FAST	PUMPKIN_NEUTRAL	2	64 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C29_N0	4	0 * _2X	0 * _2X	CASTLE_GHOST	PO_C29_N0	8 * _2X	-20 * _2X	PO_C29_N0	-8 * _2X	-24 * _2X	0	0
235	ENEMY_CASTLE1_GREEN	어둠의 마도사그린	CMF_CASTLE1_GREEN	STAR1	SIGNMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 6	80	120	150	0.8f	0.6f	3.5f	CASTLE1_NEUTRAL	60 * 1	CASTLE1_MOVE	CASTLE1_ATTACK	CASTLE1_MOVE	CASTLE1_NEUTRAL	1	60 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C44_N0	4	0 * _2X	0 * _2X	CASTLE_DEVILCASTLE	PO_C44_N0	16 * _2X	-12 * _2X	PO_C44_N0	0 * _2X	-28 * _2X	0	-TSIZE
236	ENEMY_CASTLE2_GREEN	공허한 갑주그린	CMF_CASTLE2_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 10	150	150	300	0.6f	0.38f	2.5f	CASTLE2_NEUTRAL	60 * 1	CASTLE2_MOVE	CASTLE2_ATTACK	CASTLE2_MOVE	CASTLE2_NEUTRAL	1	88 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C45_N0	4	8 * _2X	-40 * _2X	CASTLE_DEVILCASTLE	PO_C45_N0	20 * _2X	-56 * _2X	PO_C45_N0	0 * _2X	-60 * _2X	0	0
237	ENEMY_SPACE1_GREEN	안드로볼그린	CMF_SPACE1_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	100	120	270	1.0f	0.8f	3.0f	SPACE1_NEUTRAL	60 * 1	SPACE1_MOVE	SPACE1_ATTACK	SPACE1_MOVE	SPACE1_NEUTRAL	1	20 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C46_A0	6	0 * _2X	0 * _2X	CASTLE_SPACE	PO_C46_A1	0 * _2X	-0 * _2X	PO_C46_A1	-8 * _2X	-16 * _2X	0	-TSIZE
238	ENEMY_SPACE2_GREEN	메탈가우스그린	CMF_SPACE2_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 5	100	120	280	1.0f	0.9f	3.0f	SPACE2_NEUTRAL	60 * 1	SPACE2_MOVE	SPACE2_ATTACK	SPACE2_MOVE	SPACE2_NEUTRAL	1	80 * _2X	0	0	0	0	0	0	0	0	0	0	0	0	PO_C47_A0	12	0 * _2X	0 * _2X	CASTLE_SPACE	PO_C47_A1	0 * _2X	-4 * _2X	PO_C47_A1	-8 * _2X	-16 * _2X	0	0
239	ENEMY_FROG_GREEN	토드뮤턴트그린	CMF_FROG_GREEN	STAR1	ENEMYMOVE	ENEMYDRAW	0	0	TSIZE	TSIZE * 7	100	100	0	0.7f	0.5f	2.5f	FROG_NEUTRAL	60 * 1	FROG_MOVE	FROG_ATTACK	FROG_MOVE	FROG_NEUTRAL	1	80 * _2X	FROG_MOVE	FROG_JUMP	FROG_MOVE	FROG_NEUTRAL	1	48 * _2X	0	0	0	0	0	0	PO_C5_N0	4	8 * _2X	-8 * _2X	CASTLE_SWAMP	PO_C5_N0	24 * _2X	-24 * _2X	PO_C5_N0	12 * _2X	-32 * _2X	0	0
